pair;round;nrTurns;success
42;0;3;false
42;1;7;true
42;2;7;false
42;3;6;false
42;4;1;false
42;5;1;false
43;0;7;false
43;1;7;true
43;2;7;false
43;3;1;false
43;4;1;true
43;5;1;true
44;0;7;true
44;1;2;false
44;2;1;false
44;3;1;false
44;4;1;false
44;5;1;false
45;0;7;false
45;1;7;false
45;2;7;true
45;3;1;false
45;4;1;true
45;5;1;true
46;0;7;false
46;1;7;true
46;2;7;true
46;3;1;false
46;4;1;false
46;5;1;false
47;0;7;true
47;1;7;true
47;2;7;false
47;3;1;true
47;4;1;false
47;5;1;true
48;0;7;false
48;1;7;true
48;2;7;true
48;3;1;false
48;4;1;true
48;5;1;false
49;0;7;false
49;1;1;true
49;2;7;true
49;3;7;true
49;4;1;false
49;5;1;false
50;0;4;false
50;1;7;false
50;2;7;true
50;3;4;false
50;4;1;false
50;5;1;true
51;0;7;false
51;1;7;true
51;2;7;false
51;3;1;false
51;4;1;false
51;5;1;false
52;0;3;true
52;1;5;false
52;2;7;false
52;3;7;true
52;4;1;true
52;5;1;false
53;0;7;true
53;1;7;false
53;2;7;false
53;3;1;true
53;4;1;true
53;5;1;true
54;0;3;true
54;1;1;true
54;2;1;true
54;3;1;true
54;4;7;false
54;5;7;false
55;0;7;false
55;1;7;true
55;2;7;false
55;3;1;true
55;4;1;false
55;5;1;false
56;0;4;true
56;1;7;false
56;2;7;false
56;3;4;false
56;4;1;false
56;5;1;false
57;0;7;false
57;1;2;false
57;2;1;true
57;3;1;false
57;4;1;false
57;5;1;false
58;0;3;true
58;1;1;true
58;2;1;true
58;3;1;true
58;4;1;true
58;5;1;true
59;0;3;true
59;1;1;true
59;2;7;false
59;3;7;true
59;4;5;false
59;5;1;false
60;0;7;false
60;1;1;false
60;2;1;false
60;3;2;true
60;4;1;true
60;5;1;false
61;0;7;true
61;1;7;true
61;2;7;false
61;3;1;false
61;4;1;false
61;5;1;true
62;0;7;true
62;1;7;false
62;2;3;true
62;3;1;true
62;4;1;true
62;5;1;true
63;0;5;false
63;1;3;true
63;2;1;false
63;3;1;false
63;4;1;false
63;5;1;false
64;0;7;false
64;1;7;true
64;2;7;false
64;3;1;true
64;4;1;false
64;5;1;true
65;0;7;false
65;1;7;false
65;2;7;true
65;3;1;false
65;4;1;true
65;5;1;true
66;0;4;false
66;1;1;false
66;2;1;true
66;3;1;true
66;4;1;true
66;5;1;true
67;0;7;false
67;1;7;false
67;2;7;false
67;3;1;true
67;4;1;true
67;5;1;false
68;0;7;true
68;1;7;true
68;2;7;true
68;3;5;false
68;4;1;false
68;5;1;false
69;0;7;false
69;1;7;true
69;2;7;true
69;3;1;true
69;4;1;true
69;5;1;false
70;0;7;true
70;1;2;false
70;2;1;true
70;3;1;false
70;4;1;false
70;5;1;false
71;0;7;false
71;1;6;true
71;2;7;false
71;3;2;true
71;4;1;false
71;5;1;true
72;0;7;true
72;1;7;false
72;2;7;false
72;3;1;false
72;4;1;true
72;5;1;false
73;0;7;true
73;1;7;false
73;2;7;true
73;3;1;false
73;4;1;false
73;5;1;false
74;0;7;true
74;1;2;false
74;2;1;false
74;3;1;false
74;4;1;false
74;5;1;true
75;0;7;true
75;1;7;true
75;2;7;true
75;3;5;false
75;4;1;false
75;5;1;false
76;0;7;true
76;1;7;true
76;2;7;false
76;3;1;false
76;4;1;false
76;5;1;false
77;0;7;true
77;1;7;true
77;2;7;false
77;3;1;true
77;4;1;true
77;5;1;false
78;0;7;false
78;1;7;false
78;2;7;false
78;3;1;true
78;4;1;false
78;5;1;true
79;0;7;false
79;1;7;false
79;2;7;false
79;3;1;false
79;4;1;false
79;5;1;false
80;0;7;true
80;1;7;false
80;2;7;true
80;3;5;false
80;4;1;false
80;5;1;false
81;0;7;true
81;1;1;true
81;2;1;true
81;3;1;true
81;4;7;true
81;5;7;false
82;0;7;true
82;1;7;false
82;2;7;false
82;3;1;false
82;4;1;true
82;5;1;false
83;0;7;false
83;1;7;false
83;2;7;false
83;3;1;false
83;4;1;false
83;5;1;true
84;0;7;true
84;1;1;false
84;2;1;true
84;3;1;true
84;4;1;false
84;5;7;false
85;0;4;true
85;1;1;true
85;2;7;false
85;3;7;true
85;4;4;false
85;5;1;false
86;0;7;false
86;1;7;true
86;2;7;true
86;3;1;false
86;4;1;false
86;5;1;true
87;0;7;true
87;1;7;false
87;2;7;true
87;3;1;true
87;4;1;false
87;5;1;false
88;0;7;false
88;1;7;true
88;2;7;false
88;3;1;false
88;4;1;true
88;5;1;false
89;0;7;false
89;1;7;true
89;2;7;false
89;3;1;false
89;4;1;true
89;5;1;false
90;0;6;false
90;1;1;false
90;2;1;true
90;3;1;true
90;4;1;false
90;5;2;true
91;0;7;false
91;1;5;true
91;2;7;true
91;3;3;false
91;4;1;true
91;5;1;false
92;0;7;true
92;1;7;false
92;2;7;false
92;3;7;true
92;4;3;true
92;5;3;true
93;0;3;false
93;1;7;true
93;2;7;true
93;3;6;false
93;4;1;false
93;5;1;false
94;0;7;false
94;1;5;true
94;2;7;false
94;3;3;false
94;4;1;false
94;5;1;false
95;0;7;true
95;1;7;true
95;2;7;true
95;3;7;true
95;4;4;false
95;5;1;false
96;0;7;true
96;1;7;false
96;2;7;false
96;3;2;false
96;4;1;true
96;5;1;true
97;0;7;false
97;1;7;false
97;2;7;true
97;3;1;true
97;4;1;false
97;5;1;false
98;0;7;false
98;1;7;true
98;2;7;false
98;3;1;false
98;4;1;false
98;5;1;false
99;0;7;false
99;1;7;true
99;2;7;false
99;3;5;false
99;4;1;true
99;5;1;true
100;0;7;false
100;1;7;false
100;2;7;true
100;3;1;false
100;4;1;false
100;5;1;false
101;0;4;true
101;1;1;true
101;2;1;true
101;3;1;true
101;4;1;false
101;5;1;true
102;0;6;true
102;1;7;true
102;2;7;true
102;3;2;false
102;4;1;true
102;5;1;true
103;0;3;false
103;1;1;true
103;2;1;true
103;3;1;true
103;4;1;true
103;5;1;true
104;0;7;true
104;1;7;false
104;2;7;false
104;3;1;false
104;4;1;true
104;5;1;true
105;0;7;true
105;1;7;false
105;2;7;true
105;3;1;false
105;4;1;false
105;5;1;false
106;0;7;false
106;1;7;true
106;2;7;true
106;3;1;true
106;4;1;false
106;5;1;false
107;0;7;false
107;1;7;true
107;2;7;false
107;3;1;false
107;4;1;false
107;5;1;true
108;0;7;true
108;1;2;false
108;2;1;false
108;3;1;false
108;4;1;false
108;5;1;false
109;0;3;false
109;1;1;false
109;2;1;true
109;3;1;true
109;4;1;true
109;5;1;true
110;0;7;true
110;1;7;false
110;2;3;false
110;3;7;true
110;4;7;false
110;5;2;false
111;0;7;true
111;1;7;false
111;2;7;true
111;3;1;false
111;4;1;false
111;5;1;true
112;0;7;false
112;1;3;true
112;2;7;true
112;3;5;false
112;4;1;false
112;5;1;false
113;0;7;false
113;1;7;true
113;2;7;false
113;3;1;true
113;4;1;false
113;5;1;false
114;0;4;true
114;1;7;true
114;2;1;true
114;3;1;true
114;4;3;true
114;5;2;false
115;0;7;true
115;1;7;false
115;2;7;false
115;3;1;true
115;4;1;false
115;5;1;true
116;0;7;true
116;1;7;true
116;2;7;false
116;3;1;false
116;4;1;false
116;5;1;false
117;0;7;false
117;1;7;false
117;2;7;true
117;3;1;true
117;4;1;false
117;5;1;true
118;0;3;true
118;1;7;false
118;2;7;true
118;3;5;false
118;4;1;false
118;5;1;false
119;0;7;false
119;1;7;false
119;2;7;false
119;3;1;false
119;4;1;true
119;5;1;false
120;0;7;false
120;1;4;true
120;2;7;true
120;3;4;true
120;4;1;false
120;5;1;false
121;0;7;true
121;1;1;false
121;2;1;false
121;3;1;true
121;4;1;false
121;5;1;false
122;0;7;false
122;1;7;false
122;2;7;false
122;3;1;true
122;4;1;true
122;5;1;false
123;0;3;true
123;1;1;true
123;2;7;false
123;3;7;false
123;4;5;false
123;5;1;false
124;0;4;false
124;1;1;true
124;2;1;true
124;3;1;false
124;4;1;true
124;5;1;true
125;0;3;false
125;1;1;false
125;2;1;false
125;3;7;false
125;4;7;true
125;5;5;true
126;0;7;true
126;1;2;false
126;2;1;false
126;3;1;false
126;4;1;false
126;5;1;true
127;0;3;true
127;1;1;false
127;2;2;false
127;3;7;false
127;4;7;false
127;5;4;false
128;0;7;false
128;1;2;false
128;2;1;true
128;3;1;true
128;4;1;false
128;5;1;false
129;0;7;true
129;1;3;true
129;2;7;false
129;3;5;true
129;4;1;true
129;5;1;false
130;0;7;true
130;1;7;false
130;2;7;false
130;3;1;false
130;4;1;false
130;5;1;true
131;0;7;false
131;1;7;false
131;2;7;true
131;3;1;true
131;4;1;false
131;5;1;true
132;0;7;true
132;1;7;true
132;2;7;true
132;3;1;true
132;4;1;false
132;5;1;false
133;0;7;false
133;1;2;false
133;2;1;true
133;3;1;true
133;4;1;false
133;5;1;false
134;0;7;true
134;1;5;true
134;2;7;true
134;3;4;false
134;4;1;false
134;5;1;true
135;0;3;true
135;1;7;false
135;2;7;false
135;3;5;false
135;4;1;false
135;5;1;true
136;0;7;false
136;1;7;false
136;2;7;false
136;3;1;false
136;4;1;false
136;5;1;false
137;0;3;true
137;1;1;true
137;2;1;true
137;3;1;true
137;4;2;true
137;5;1;false
138;0;7;true
138;1;7;false
138;2;7;true
138;3;7;false
138;4;3;false
138;5;4;true
139;0;3;false
139;1;1;true
139;2;1;true
139;3;1;true
139;4;1;true
139;5;1;false
140;0;7;false
140;1;7;true
140;2;7;false
140;3;1;false
140;4;1;true
140;5;1;false
141;0;7;false
141;1;1;true
141;2;1;true
141;3;7;true
141;4;7;false
141;5;1;false
142;0;7;true
142;1;7;true
142;2;7;false
142;3;2;true
142;4;1;true
142;5;1;true
143;0;3;true
143;1;7;false
143;2;7;false
143;3;5;true
143;4;1;false
143;5;1;true
144;0;7;false
144;1;4;false
144;2;7;false
144;3;5;false
144;4;1;false
144;5;1;false
145;0;7;true
145;1;7;false
145;2;7;false
145;3;1;false
145;4;1;false
145;5;1;false
146;0;7;true
146;1;7;true
146;2;7;true
146;3;1;false
146;4;1;false
146;5;1;false
147;0;7;true
147;1;2;false
147;2;1;true
147;3;4;false
147;4;1;false
147;5;1;true
148;0;7;true
148;1;7;true
148;2;7;false
148;3;1;true
148;4;1;false
148;5;1;false
149;0;7;false
149;1;7;false
149;2;7;false
149;3;1;false
149;4;1;false
149;5;1;true
150;0;7;true
150;1;5;false
150;2;1;false
150;3;7;true
150;4;7;true
150;5;7;true
151;0;7;false
151;1;2;false
151;2;1;false
151;3;1;true
151;4;1;false
151;5;1;true
152;0;7;false
152;1;7;false
152;2;7;false
152;3;1;false
152;4;1;true
152;5;1;false
153;0;4;true
153;1;1;true
153;2;7;false
153;3;7;true
153;4;4;false
153;5;1;false
154;0;7;false
154;1;7;false
154;2;7;false
154;3;1;false
154;4;1;true
154;5;1;false
155;0;6;true
155;1;7;true
155;2;7;false
155;3;2;false
155;4;1;false
155;5;1;false
156;0;7;true
156;1;7;true
156;2;7;false
156;3;1;false
156;4;1;false
156;5;1;false
157;0;3;true
157;1;1;true
157;2;1;true
157;3;2;true
157;4;7;true
157;5;7;true
158;0;6;false
158;1;1;true
158;2;1;false
158;3;1;true
158;4;1;true
158;5;2;true
159;0;7;true
159;1;7;true
159;2;7;true
159;3;1;true
159;4;1;false
159;5;1;true
160;0;7;false
160;1;7;false
160;2;7;false
160;3;1;true
160;4;1;true
160;5;1;false
161;0;7;false
161;1;7;true
161;2;7;false
161;3;1;true
161;4;1;true
161;5;1;false
162;0;3;true
162;1;7;false
162;2;2;true
162;3;1;true
162;4;1;false
162;5;7;false
163;0;7;false
163;1;1;true
163;2;7;false
163;3;7;true
163;4;1;true
163;5;1;false
164;0;4;true
164;1;7;false
164;2;7;false
164;3;4;false
164;4;1;true
164;5;1;false
165;0;7;true
165;1;7;false
165;2;7;true
165;3;1;false
165;4;1;false
165;5;1;false
166;0;6;true
166;1;7;false
166;2;7;true
166;3;2;true
166;4;1;false
166;5;1;false
167;0;7;false
167;1;7;false
167;2;7;false
167;3;1;false
167;4;1;true
167;5;1;true
168;0;7;false
168;1;7;true
168;2;7;true
168;3;1;true
168;4;1;false
168;5;1;false
169;0;7;false
169;1;7;true
169;2;7;false
169;3;1;true
169;4;1;true
169;5;1;false
170;0;7;false
170;1;7;true
170;2;7;false
170;3;1;true
170;4;1;true
170;5;1;false
171;0;7;false
171;1;7;true
171;2;7;false
171;3;1;false
171;4;1;true
171;5;1;true
172;0;4;true
172;1;1;true
172;2;1;false
172;3;1;true
172;4;1;false
172;5;1;true
173;0;7;true
173;1;7;false
173;2;7;false
173;3;1;false
173;4;1;false
173;5;1;true
174;0;3;true
174;1;1;false
174;2;5;true
174;3;1;true
174;4;1;true
174;5;1;true
175;0;7;false
175;1;7;false
175;2;7;true
175;3;1;false
175;4;1;false
175;5;1;false
176;0;3;true
176;1;1;true
176;2;1;true
176;3;1;true
176;4;1;true
176;5;1;true
177;0;3;true
177;1;7;true
177;2;7;true
177;3;5;false
177;4;1;true
177;5;1;true
178;0;7;true
178;1;7;false
178;2;7;true
178;3;1;true
178;4;1;false
178;5;1;false
179;0;7;true
179;1;7;false
179;2;7;true
179;3;1;false
179;4;1;true
179;5;1;false
180;0;7;true
180;1;7;false
180;2;7;true
180;3;1;false
180;4;1;true
180;5;1;false
181;0;7;false
181;1;7;true
181;2;7;false
181;3;2;true
181;4;1;false
181;5;1;true
182;0;7;false
182;1;7;false
182;2;7;false
182;3;1;true
182;4;1;false
182;5;1;true
183;0;3;true
183;1;4;false
183;2;1;true
183;3;1;false
183;4;1;false
183;5;1;true
184;0;3;true
184;1;1;true
184;2;5;false
184;3;1;true
184;4;1;true
184;5;7;false
185;0;7;true
185;1;5;true
185;2;7;true
185;3;3;false
185;4;1;false
185;5;1;false
186;0;7;true
186;1;4;true
186;2;7;true
186;3;4;true
186;4;1;false
186;5;1;true
187;0;6;false
187;1;1;false
187;2;1;false
187;3;1;false
187;4;1;false
187;5;1;false
188;0;3;false
188;1;1;true
188;2;1;false
188;3;1;false
188;4;1;true
188;5;1;true
189;0;7;true
189;1;7;false
189;2;7;false
189;3;1;false
189;4;1;false
189;5;1;false
190;0;7;true
190;1;5;true
190;2;1;true
190;3;3;true
190;4;1;true
190;5;7;false
191;0;3;true
191;1;1;true
191;2;1;true
191;3;1;false
191;4;7;false
191;5;7;false
192;0;7;false
192;1;7;false
192;2;7;true
192;3;1;false
192;4;1;false
192;5;1;true
193;0;4;true
193;1;4;true
193;2;7;true
193;3;7;false
193;4;1;false
193;5;1;false
194;0;7;true
194;1;7;false
194;2;7;false
194;3;1;false
194;4;1;true
194;5;1;false
195;0;7;true
195;1;7;true
195;2;7;false
195;3;1;false
195;4;1;true
195;5;1;false
196;0;7;false
196;1;7;false
196;2;7;true
196;3;1;false
196;4;1;false
196;5;1;false
197;0;3;true
197;1;7;false
197;2;7;true
197;3;5;true
197;4;1;true
197;5;1;false
198;0;7;true
198;1;7;true
198;2;7;true
198;3;1;false
198;4;1;false
198;5;1;false
199;0;7;true
199;1;7;false
199;2;7;false
199;3;1;true
199;4;1;false
199;5;1;false
200;0;3;true
200;1;7;true
200;2;7;false
200;3;5;false
200;4;1;true
200;5;1;true
201;0;7;true
201;1;2;true
201;2;1;true
201;3;7;true
201;4;6;false
201;5;1;true
202;0;7;false
202;1;7;false
202;2;7;false
202;3;1;true
202;4;1;true
202;5;1;false
203;0;3;true
203;1;7;false
203;2;7;false
203;3;5;false
203;4;1;false
203;5;1;false
204;0;7;false
204;1;7;true
204;2;7;true
204;3;1;false
204;4;1;false
204;5;1;false
205;0;4;false
205;1;7;false
205;2;7;false
205;3;4;false
205;4;1;false
205;5;1;false
206;0;7;true
206;1;1;true
206;2;1;true
206;3;1;true
206;4;1;true
206;5;1;true
207;0;7;true
207;1;7;true
207;2;7;false
207;3;1;false
207;4;1;true
207;5;1;true
208;0;3;false
208;1;1;true
208;2;1;true
208;3;1;false
208;4;1;true
208;5;1;true
209;0;7;false
209;1;7;true
209;2;7;true
209;3;1;true
209;4;1;true
209;5;1;true
210;0;6;true
210;1;1;true
210;2;7;false
210;3;7;true
210;4;2;false
210;5;1;false
211;0;3;true
211;1;1;true
211;2;1;true
211;3;1;true
211;4;1;true
211;5;2;true
212;0;7;true
212;1;7;false
212;2;7;true
212;3;6;false
212;4;1;false
212;5;1;false
213;0;3;false
213;1;1;true
213;2;1;true
213;3;1;true
213;4;1;true
213;5;7;false
214;0;7;false
214;1;7;true
214;2;7;false
214;3;1;false
214;4;1;true
214;5;1;false
215;0;7;false
215;1;7;false
215;2;7;false
215;3;6;false
215;4;1;false
215;5;1;true
216;0;7;true
216;1;7;true
216;2;3;false
216;3;7;false
216;4;7;false
216;5;2;false
217;0;7;true
217;1;7;true
217;2;7;false
217;3;1;false
217;4;1;true
217;5;1;true
218;0;4;true
218;1;4;true
218;2;7;true
218;3;7;false
218;4;1;true
218;5;1;false
219;0;3;true
219;1;1;false
219;2;2;true
219;3;1;true
219;4;1;true
219;5;1;true
220;0;7;true
220;1;7;false
220;2;7;true
220;3;1;false
220;4;1;false
220;5;1;true
221;0;3;true
221;1;1;true
221;2;7;false
221;3;7;false
221;4;5;false
221;5;1;false
222;0;7;false
222;1;7;false
222;2;7;false
222;3;1;false
222;4;1;false
222;5;1;false
223;0;3;false
223;1;1;true
223;2;1;true
223;3;1;true
223;4;1;true
223;5;1;false
224;0;4;true
224;1;1;true
224;2;1;true
224;3;1;true
224;4;1;true
224;5;7;false
225;0;7;true
225;1;7;true
225;2;5;true
225;3;2;false
225;4;1;true
225;5;1;true
226;0;7;false
226;1;7;true
226;2;7;false
226;3;1;true
226;4;1;false
226;5;1;false
227;0;7;false
227;1;7;false
227;2;7;false
227;3;1;false
227;4;1;true
227;5;1;false
228;0;3;true
228;1;2;true
228;2;2;false
228;3;1;true
228;4;1;false
228;5;1;false
229;0;7;true
229;1;4;true
229;2;1;true
229;3;7;false
229;4;4;false
229;5;1;false
230;0;7;false
230;1;7;false
230;2;7;false
230;3;1;false
230;4;1;false
230;5;1;false
231;0;7;true
231;1;2;true
231;2;1;true
231;3;1;true
231;4;1;true
231;5;1;true
232;0;7;true
232;1;1;false
232;2;1;false
232;3;1;true
232;4;1;false
232;5;1;false
233;0;3;true
233;1;1;true
233;2;1;true
233;3;7;true
233;4;7;true
233;5;5;false
234;0;7;true
234;1;7;false
234;2;7;false
234;3;1;true
234;4;1;true
234;5;1;true
235;0;7;true
235;1;2;true
235;2;7;false
235;3;6;false
235;4;1;true
235;5;1;false
236;0;7;false
236;1;7;false
236;2;7;true
236;3;1;false
236;4;1;false
236;5;1;false
237;0;3;true
237;1;7;false
237;2;7;false
237;3;5;false
237;4;1;false
237;5;1;false
238;0;7;true
238;1;7;false
238;2;7;true
238;3;1;true
238;4;1;false
238;5;1;false
239;0;3;true
239;1;1;true
239;2;1;false
239;3;1;true
239;4;1;false
239;5;1;true
240;0;7;true
240;1;7;false
240;2;7;true
240;3;7;false
240;4;4;false
240;5;1;false
241;0;7;true
241;1;7;false
241;2;7;false
241;3;1;false
241;4;1;false
241;5;1;true
242;0;7;false
242;1;7;false
242;2;7;true
242;3;1;true
242;4;1;false
242;5;1;false
243;0;3;false
243;1;7;false
243;2;7;true
243;3;5;false
243;4;1;false
243;5;1;false
244;0;7;false
244;1;2;false
244;2;7;false
244;3;2;false
244;4;1;false
244;5;7;true
245;0;7;false
245;1;7;true
245;2;7;false
245;3;7;false
245;4;7;false
245;5;2;false
246;0;7;false
246;1;7;false
246;2;7;true
246;3;1;false
246;4;1;false
246;5;1;false
247;0;4;false
247;1;2;false
247;2;2;true
247;3;2;true
247;4;7;false
247;5;7;false
248;0;7;false
248;1;4;true
248;2;1;true
248;3;1;true
248;4;7;true
248;5;4;false
249;0;7;false
249;1;1;true
249;2;7;true
249;3;7;false
249;4;1;false
249;5;1;false
250;0;7;true
250;1;7;true
250;2;7;true
250;3;1;false
250;4;1;false
250;5;1;true
251;0;4;true
251;1;7;false
251;2;7;false
251;3;4;true
251;4;1;true
251;5;1;false
252;0;3;true
252;1;7;false
252;2;7;true
252;3;6;false
252;4;1;true
252;5;1;false
253;0;7;false
253;1;2;false
253;2;1;false
253;3;1;false
253;4;1;false
253;5;1;true
254;0;7;true
254;1;7;false
254;2;7;true
254;3;1;false
254;4;1;true
254;5;1;false
255;0;7;true
255;1;1;false
255;2;1;false
255;3;2;true
255;4;1;false
255;5;1;false
256;0;7;false
256;1;7;true
256;2;7;false
256;3;3;true
256;4;1;true
256;5;1;false
257;0;7;true
257;1;7;false
257;2;7;false
257;3;1;false
257;4;1;true
257;5;1;false
258;0;7;true
258;1;7;true
258;2;7;false
258;3;1;false
258;4;1;false
258;5;1;false
259;0;7;true
259;1;7;true
259;2;7;true
259;3;1;false
259;4;1;true
259;5;1;false
260;0;3;true
260;1;7;false
260;2;7;false
260;3;5;true
260;4;1;false
260;5;1;false
261;0;6;true
261;1;1;true
261;2;1;true
261;3;7;false
261;4;7;false
261;5;2;true
262;0;3;true
262;1;7;true
262;2;7;false
262;3;5;false
262;4;1;false
262;5;1;false
263;0;7;false
263;1;7;false
263;2;7;false
263;3;1;false
263;4;1;false
263;5;1;true
264;0;7;false
264;1;4;true
264;2;1;true
264;3;7;true
264;4;4;true
264;5;1;false
265;0;3;true
265;1;7;false
265;2;7;false
265;3;5;false
265;4;1;true
265;5;1;false
266;0;7;false
266;1;7;true
266;2;7;true
266;3;1;true
266;4;1;false
266;5;1;true
267;0;3;true
267;1;7;false
267;2;7;false
267;3;5;false
267;4;1;false
267;5;1;false
268;0;7;false
268;1;2;true
268;2;7;false
268;3;6;false
268;4;1;true
268;5;1;false
269;0;3;true
269;1;7;false
269;2;7;true
269;3;5;false
269;4;1;false
269;5;1;false
270;0;7;false
270;1;7;false
270;2;7;false
270;3;1;false
270;4;1;false
270;5;1;true
271;0;7;false
271;1;7;false
271;2;7;true
271;3;1;true
271;4;1;false
271;5;1;true
272;0;7;false
272;1;7;false
272;2;7;false
272;3;1;true
272;4;1;false
272;5;1;false
273;0;7;false
273;1;7;true
273;2;7;false
273;3;1;false
273;4;1;true
273;5;1;true
274;0;7;true
274;1;7;false
274;2;3;false
274;3;7;false
274;4;7;false
274;5;4;true
275;0;3;true
275;1;1;true
275;2;1;true
275;3;7;true
275;4;7;false
275;5;5;false
276;0;7;false
276;1;7;false
276;2;7;true
276;3;1;true
276;4;1;false
276;5;1;false
277;0;7;true
277;1;7;false
277;2;7;true
277;3;1;false
277;4;1;true
277;5;1;false
278;0;3;false
278;1;5;true
278;2;1;true
278;3;1;true
278;4;1;true
278;5;1;false
279;0;7;false
279;1;7;false
279;2;7;true
279;3;1;false
279;4;1;false
279;5;1;false
280;0;7;true
280;1;7;false
280;2;7;false
280;3;1;false
280;4;1;false
280;5;1;false
281;0;7;false
281;1;7;true
281;2;7;true
281;3;1;false
281;4;1;false
281;5;1;true
282;0;7;true
282;1;7;false
282;2;7;false
282;3;1;false
282;4;1;false
282;5;1;false
283;0;7;false
283;1;7;true
283;2;7;false
283;3;1;false
283;4;1;false
283;5;1;false
284;0;7;true
284;1;7;true
284;2;7;false
284;3;1;false
284;4;1;true
284;5;1;true
285;0;7;false
285;1;2;false
285;2;1;false
285;3;1;false
285;4;1;true
285;5;1;true
286;0;7;false
286;1;7;true
286;2;7;false
286;3;1;false
286;4;1;false
286;5;1;false
287;0;7;true
287;1;7;true
287;2;7;false
287;3;1;true
287;4;1;false
287;5;1;false
288;0;3;true
288;1;1;true
288;2;1;true
288;3;1;true
288;4;1;false
288;5;2;true
289;0;3;true
289;1;1;true
289;2;1;true
289;3;7;true
289;4;7;false
289;5;5;false
290;0;3;true
290;1;1;true
290;2;1;true
290;3;7;false
290;4;7;true
290;5;5;false
